Time,Height,HeightError,MaxWidth,MaxWidthError,VelocityInst,VelocityInstError,VelocityAvg,VelocityAvgError,AccelerationInst,AccelerationInstError,AccelerationAvg,AccelerationAvgError,rowPixel,colPixel
43,560.678893464655,120.888727387836,537.769456095254,95.1006101622507,18.4507802450667,241.227507639991,13.0390440340617,2.81136575320548,9.23542395410277,0.824611270644027,0.303233582187483,0.0653805989117555,620,309
44,579.156647939919,121.439506256943,547.380621662443,95.383209762478,18.4777544752642,242.328233644778,13.1626510895436,2.75998877856688,0.0269742301975384,1.10072600478702,0.299151161125991,0.0627270176947018,616,311
45,579.156647939919,121.439506256943,556.983294136859,95.665567131191,0,242.879012513885,12.8701477319982,2.69865569459873,-18.4777544752642,0.550778869106807,0.286003282933294,0.0599701265466384,616,313
46,597.661638647048,121.991124791275,566.303032701699,96.2374573339789,18.5049907071289,243.430631048217,12.9926443184141,2.65198097372336,18.5049907071289,0.551618534331965,0.282448789530741,0.0576517602983339,612,316
47,606.92442983736,122.267251423225,585.457877043009,96.800731906137,9.26279119031187,244.258376214499,12.9132857412204,2.60143088134521,-9.24219951681698,0.827745166282057,0.274750760451498,0.0553495932201108,610,318
48,616.194128958109,122.543590965241,595.022792598254,97.082012574193,9.26969912074856,244.810842388466,12.8373776866273,2.55299147844253,0.00690793043668236,0.55246617396665,0.267445368471401,0.0531873224675526,608,320
49,625.470769147583,122.820144420865,608.770099353713,98.081564391724,9.27664018947416,245.363735386106,12.7647095744405,2.50653355960949,0.00694106872560951,0.552892997640129,0.260504277029397,0.0511537461144793,606,325
50,634.754383631755,123.096912796362,618.30616643446,98.3620225878902,9.28361448417263,245.917057217227,12.6950876726351,2.46193825592723,0.00697429469846611,0.553321831120456,0.253901753452702,0.0492387651185447,604,337
51,653.342668829578,123.651098345767,637.059908104632,108.649329848823,18.5882851978222,246.748011142128,12.8106405652858,2.42453134011307,9.30467071364956,0.830953924901678,0.251189030691879,0.0475398301982955,600,347
52,662.647406438223,123.928517545979,646.865554050289,99.2020057402593,9.30473760864561,247.579615891745,12.7432193545812,2.38324072203805,-9.28354758917658,0.831604749616872,0.245061910665023,0.0458315523468856,598,349
53,671.959252132602,124.206155718707,655.804378918823,109.200911804889,9.31184569437846,248.134673264685,12.6784764553321,2.34351237205107,0.00710808573285249,0.555057372940155,0.239216536893059,0.0442172145670013,596,350
54,690.604402557955,124.76209306507,660.485861946066,109.338675365996,18.6451504253537,248.968248783776,12.7889704177399,2.31040913083462,9.33330473097521,0.833575519091028,0.236832785513702,0.0427853542747152,592,355
55,699.937774906179,125.040394287456,669.24553931844,110.18141640287,9.33337234822329,249.802487352526,12.7261413619305,2.27346171431739,-9.31177807713038,0.834238568749697,0.231384388398737,0.0413356675330434,590,355
56,709.278390575691,125.318918579895,664.275348217726,110.327415198764,9.34061566951277,250.359312867351,12.6656855459945,2.23783783178383,0.00724332128947935,0.55682551482505,0.226172956178473,0.0399613898532827,588,359
57,727.981488125776,125.8766405039,678.286779110396,110.739766172077,18.7030975500843,251.195559083794,12.7716050548382,2.20836211410351,9.36248188057152,0.836246216443442,0.224063246576108,0.038743194984272,584,363
58,737.344038362835,126.155840207189,682.348925530551,111.44343738789,9.36255023705917,252.032480711089,12.7128282476351,2.17510069322739,-9.34054731302513,0.836921627294032,0.219186693924743,0.0375017360901274,582,368
59,746.713968635243,126.435267124008,688.27141366846,101.608769349711,9.36993027240806,252.591107331196,12.6561689599194,2.14297062922047,0.00738003534888776,0.558626620107816,0.214511338303718,0.0363215360884825,580,373
60,756.091313356575,126.714922297531,700.983830816651,111.991901307986,9.37734472133207,253.150189421538,12.6015218892763,2.11191537162551,0.00741444892400978,0.559082090342145,0.210025364821271,0.0351985895270919,578,370
61,774.868384276449,127.274921602171,714.941244133437,112.40271541069,18.7770709198739,253.989843899702,12.7027603979746,2.08647412462575,9.39972619854188,0.839654478163084,0.208241973737288,0.0342044938463238,574,380
62,788.970907750515,127.695528056737,724.237313363269,112.676339096098,14.1025234740664,254.970449658907,12.7253372217825,2.05960529123769,-4.67454744580755,0.980605759205901,0.205247374544879,0.0332194401812531,571,381
63,803.090464861353,128.116658734556,738.491558595152,112.803904779737,14.1195571108374,255.812186791293,12.7474676962119,2.03359775769136,0.0170336367709751,0.841737132385106,0.202340757082729,0.0322793294871645,568,377
64,812.513024326575,128.397705521608,743.133426759349,112.94054124678,9.42255946522255,256.514364256163,12.6955160051027,2.00621414877512,-4.69699764561483,0.702177464870829,0.19836743757973,0.0313470960746112,566,378.416666666667
65,821.943241830062,128.678987951271,747.120533457989,113.641796038216,9.43021750348635,257.076693472879,12.6452806435394,1.97967673771186,0.00765803826379852,0.562329216715398,0.194542779131376,0.0304565651955672,564,383
66,840.826791811774,129.242264010706,756.388565502279,113.914622416978,18.8835499817119,257.921251961977,12.739799875936,1.95821612137433,9.45333247822555,0.844558489098517,0.193027270847515,0.0296699412329445,560,378
67,850.280194969549,129.524259784363,769.943583430607,114.605401629383,9.45340315777548,258.766523795069,12.69074917865,1.9331979072293,-9.43014682393641,0.845271833092056,0.189414166845522,0.0288537001079,558,381
68,869.210435072578,130.088972202711,773.898822236929,115.304908427467,18.9302401030291,259.613231987074,12.7825063981261,1.9130731206281,9.47683694525358,0.846708192004598,0.187978035266561,0.0281334282445309,554,382
69,878.687343303627,130.371691010115,773.232515073789,115.867798258269,9.47690823104904,260.460663212825,12.7345991783134,1.88944479724804,-9.45333187198003,0.847431225751507,0.184559408381354,0.027383257931131,552,384
70,897.664915107127,130.937859252012,772.569184794511,116.430216825878,18.9775718035003,261.309550262127,12.8237845015304,1.87054084645731,9.50066357245123,0.848887049301084,0.183196921450434,0.0267220120922473,548,383
71,907.16565058212,131.22131086837,766.970471403506,117.137255607048,9.50073547499233,262.159170120381,12.7769809941144,1.84818747701929,-9.47683632850794,0.849619858254755,0.179957478790343,0.0260308095354829,546,387
72,926.191201216079,131.788954570823,766.643813618976,117.417986160737,19.025550633959,263.010265439193,12.8637666835566,1.83040214681699,9.5248151589667,0.851095318811531,0.178663426160509,0.0254222520391249,542,390
73,935.716088904998,132.073148858265,786.73840564354,116.556483291635,9.52488768891953,263.862103429088,12.818028615137,1.80922121723651,-9.50066294503949,0.851837989895557,0.175589433084068,0.0247838522909111,540,393
74,954.790271146228,132.64228783362,791.009671436689,116.973152952363,19.0741822412297,264.715436691885,12.9025712317058,1.79246334910297,9.54929455231013,0.853333262796696,0.174359070698727,0.0242224776905807,536,394
75,964.339638866733,132.927234742695,810.940706030682,120.172069149143,9.54936772050496,265.569522576315,12.8578618515564,1.77236312990261,-9.5248145207247,0.854085884430333,0.171438158020753,0.0236315083987014,534,396
76,973.897239945385,133.212434752382,820.105051604734,120.441949597752,9.55760107865171,266.139669495078,12.8144373677024,1.7527951941103,0.00823335814675374,0.570146918762475,0.168611017996085,0.023063094659346,532,399
77,993.037289702871,133.783598552841,819.081957674558,121.280055278629,19.1400497574868,266.996033305223,12.8965881779594,1.73744933185507,9.58244867883514,0.85636381014524,0.167488158155316,0.0225642770370789,528,404
78,1002.61981241803,134.069564591726,828.23030388838,121.549481572066,9.58252271516085,267.853163144567,12.8541001592055,1.7188405716888,-9.557527042326,0.85712983934377,0.164796155887251,0.0220364175857538,526,404
79,1021.81003943892,134.642270592769,845.814849980276,118.87771850423,19.1902270208889,268.711835184495,12.9343042966952,1.70433253914897,9.60770430572802,0.858672039928251,0.163725370844243,0.0215738296094807,522,407
80,1031.41781844515,134.929012823658,850.399441543985,119.01272739909,9.60777900622725,269.571283416427,12.8927227305644,1.68661266029573,-9.58244801466162,0.859448231931765,0.161159034132054,0.0210826582536966,520,408
81,1041.03409110227,135.216016059744,849.328490201153,119.852747792798,9.6162726571215,270.145028883402,12.8522727296577,1.66933353160177,0.00849365089425191,0.573745466974742,0.158670033699477,0.0206090559457009,518,412
82,1050.65889504155,135.503281444115,858.124650014574,120.402042427332,9.62480393927854,270.719297503859,12.8129133541652,1.6524790420014,0.00853128215703691,0.574268620457133,0.156255040904454,0.0201521834390415,516,413
83,1069.93424786006,136.078603247716,861.980172018003,121.095676860114,19.2753528185076,271.581884691831,12.8907740706031,1.63950124394839,9.65054887922906,0.862587187972622,0.155310530971121,0.0197530270355228,512,413
84,1079.58487257218,136.366661970829,865.473412720419,122.067667197519,9.65062471212696,272.445265218546,12.8522008639546,1.62341264250987,-9.62472810638064,0.863380526714309,0.153002391237554,0.0193263409822604,510,420
85,1089.24418023356,136.654987450035,865.831060133728,121.788634938281,9.65930766137899,273.021649420864,12.8146374145125,1.60770573470629,0.00868294925203372,0.576384202318422,0.150760440170735,0.0189141851141917,508,421
86,1098.91220904973,136.943580846247,868.607105966914,123.316878433765,9.66802881617059,273.598568296282,12.7780489424388,1.59236721914241,0.00872115479160129,0.576918875417505,0.148581964446962,0.0185158978970047,506,418
87,1108.58899734305,137.232443324007,873.519195922,123.172539040599,9.67678829331726,274.176024170254,12.7424022683109,1.57738440602307,0.00875947714666836,0.577455873972212,0.146464393888631,0.0181308552416445,504,421
88,1127.96900623864,137.810980200581,877.356573555683,123.863493533019,19.3800088955895,275.043423524588,12.8178296163482,1.5660338659157,9.70322060227227,0.867399354334339,0.145657154731229,0.0177958393854056,500,425.375
89,1137.6723040757,138.100656946792,881.547663338334,124.275709841718,9.70329783706438,275.911637147373,12.7828348772551,1.55169277468305,-9.67671105852514,0.868213622784651,0.143627358171406,0.0174347502773377,498,424
90,1147.38451586085,138.390607469381,889.918627198217,125.099424104367,9.71221178514588,276.491264416172,12.7487168428983,1.53767341632645,0.00891394808149926,0.579627268799641,0.141652409365537,0.0170852601814051,496,426
91,1166.8358370621,138.971334579367,884.661140077169,125.52113540697,19.4513212012525,277.361942048748,12.8223718358473,1.52715752285019,9.73910941610666,0.87067763257528,0.140905185009311,0.0167819508005515,492,421
92,1176.57502467438,139.262113543995,893.738417286671,125.788545923238,9.7391876122756,278.233448123362,12.7888589638519,1.51371862547821,-9.71213358897694,0.87150607461399,0.139009336563608,0.0164534633204153,490,424
93,1196.08065032829,139.844508264019,902.809708476858,126.055786781356,19.5056256539119,279.106621808014,12.8610822615945,1.50370438993569,9.76643804163632,0.873173684651874,0.138291207113919,0.0161688644079106,486,425
94,1205.84716730151,140.13612641947,902.447421445257,126.333215224927,9.76651697322268,279.980634683488,12.8281613542714,1.49080985552627,-9.73910868068924,0.874012875474591,0.136469801641185,0.0158596793141093,484,428
95,1215.62287320002,140.428026711666,909.10561461808,117.827192655094,9.77570589850939,280.564153131135,12.7960302442108,1.47818975485964,0.00918892528670767,0.583518447646838,0.134695055202218,0.0155598921564172,482,428
96,1235.2020110063,141.012678548927,909.696167009329,127.985308186375,19.5791378062818,281.440705260592,12.866687614649,1.46888206821799,9.80343190777239,0.876552129457195,0.134027995985927,0.0153008548772707,478,434
97,1245.00552284579,141.305432525084,918.737986974387,128.251714076121,9.80351183948505,282.318111074011,12.8351084829463,1.45675703634107,-9.77562596679672,0.877405813418591,0.132320706009755,0.0150181137767121,476,435
98,1264.64063317925,141.891802699746,927.774003965199,128.517955622522,19.6351103334659,283.19723522483,12.9044962569312,1.44787553775251,9.83159849398089,0.87912415081928,0.131678533233992,0.0147742401811481,472,437
99,1274.47231236999,142.185421353084,938.149283124173,117.512753241629,9.83167919073458,284.07722405283,12.873457700707,1.43621637730388,-9.80343114273137,0.879988828000251,0.130034926269767,0.0145072361343827,470,439
100,1284.3134615896,142.479330693656,958.992666861031,119.588535325268,9.84114921960736,284.66475204674,12.843134615896,1.42479330693656,0.00947002887278359,0.587527993909589,0.12843134615896,0.0142479330693656,468,441
101,1304.02433293433,143.0680263904,968.518701895124,119.577011770285,19.7108713447342,285.547357084055,12.9111320092508,1.41651511277624,9.86972212512683,0.882605037315443,0.127832990190602,0.0140249021066954,464,445
102,1313.89413679659,143.362815233692,985.51268769428,120.953479129655,9.86980386225969,286.430841624092,12.8813150666332,1.40551779640874,-9.8410674824745,0.883484540036306,0.126287402614051,0.0137795862393014,462,446
103,1333.66268623459,143.95328115866,995.021459980158,120.941746895333,19.7685494379953,287.316096392351,12.9481814197533,1.3976046714433,9.89874557573557,0.885254768259756,0.125710499220905,0.0135689773926534,458,450
104,1348.51458486515,144.396912758154,994.608107824979,121.221403986278,14.8518986305594,288.350193916813,12.9664863929341,1.38843185344378,-4.91665080743587,1.03409752446169,0.124677753778212,0.0133503062831133,455,453
105,1363.38848468015,144.841219511947,1003.28200955846,121.768614413018,14.8738998150029,289.238132270101,12.984652235049,1.37944018582807,0.0220011844435248,0.887938353287609,0.123663354619515,0.0131375255793149,452,455
106,1373.31671025066,145.137801215186,1002.04136244896,122.606312062553,9.92822557051659,289.979020727133,12.9558180212327,1.3692245397659,-4.94567424448633,0.74088845703227,0.122224698313516,0.012917212639301,450,458
107,1383.25481854495,145.434686165663,1006.99185585054,122.46087592795,9.93810829428867,290.572487380849,12.9276151265883,1.35920267444545,0.00988272377207977,0.59346665371595,0.12081883295877,0.012702828733135,448,459
108,1403.16085149749,146.02937092899,1009.04890512438,124.267057445445,19.906032952535,291.464057094653,12.9922301064582,1.35212380489805,9.96792465824637,0.891569713803847,0.12029842691165,0.0125196648601672,444,462
109,1413.12886059872,146.327173312922,1013.16354815008,124.678731926107,9.96800910123602,292.356544241911,12.9644849596213,1.34245113131121,-9.93802385129902,0.892487147258635,0.118940228987352,0.0123160654248735,442,463
